"378";"13o FGTS Afastamento";"13 FGTS Afast";no;5;yes;3;3;1;3;1;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5378;0;106;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091950";" 33  S               n                                              N3";"   00000000                            00001100NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9908";0;11;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"379";"13o FGTS Afast Calc Novembro";"13 FGTS Af Nov";no;5;yes;3;3;1;3;2;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";5379;0;107;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091950";" 33  S                                                               3";"                                       00001100NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;11;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"380";"13o Salario Proporcional";"13º  Proporcion";no;5;yes;1;3;1;1;1;1;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5380;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";24/11/21;"080715";" 11  Ss              s                                1             N1";"   00006300                            12121111NNNN100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6002";12;11;12;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"381";"13o Salario Indenizado";"13º Indenizado";no;5;yes;1;3;1;3;1;3;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5381;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";13/12/21;"113006";" 33  Ss              s                 3             N3             N3";"   00007000                            00121100NNNN100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6001";0;11;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"383";"13o Salario Adic Proporcional";"13º Adic Propor";no;2;yes;1;3;1;1;1;1;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5383;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091950";" 11  Ss              s                                               1";"   00006310                            12121111NNNN100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6002";12;11;12;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"386";"13o Salario Adic Proporcional";"13º Adic Propor";no;2;yes;1;3;1;1;1;1;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5386;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";24/11/21;"080656";" 11  Ss              s                                1             N1";"   00006310                            12121111NNNN100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6002";12;11;12;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"389";"13o Salario Adic Indenizado";"13º Adic Ind";no;2;yes;1;3;1;3;1;3;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5389;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";13/12/21;"113037";" 31  Ss              s                 3             N3             N3";"   00007010                            00121100NNNN100000N";?;?;no;no;0;0;1;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"6001";0;11;0;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"390";"Previdencia Privada Normal";"Prev Priv Norm";no;2;yes;2;5;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6390;0;90;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091950";" 33                                                                  3";"                                       00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"391";"Previdencia Privada 13 Salario";"Prev Priv 13Sal";no;2;yes;2;3;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6391;0;91;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33  S                                                               3";"                                       00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"392";"Previdencia Privada IR Normal";"Prev Priv IR Nr";no;2;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";9392;0;92;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"393";"Previdencia Privada p/IR 13Sal";"Prev Priv IR 13";no;2;yes;3;3;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";9393;0;93;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33  S                                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"401";"Adiantamento Normal Vencimento";"Adt Norm Venc";no;2;yes;1;1;1;3;3;1;3;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";5401;0;22;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 31                                                                  3";"                                       00110000NNNN100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"5501";0;0;11;0;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"404";"Adiantamento Normal Desconto";"Adt Norm Desc";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6404;0;23;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                  n                                              N3";"   00010100                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"409";"Base IRF usada no Adiantamento";"Base IRF Adiant";no;2;no;3;1;1;3;3;2;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6409;0;94;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091951";" 32                  n                                               3";"                                       00110000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9989";0;0;11;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"410";"FGTS Ferias Deposito";"FGTS Ferias Dep";no;2;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";9410;0;119;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"412";"Estorno FGTS Provisoes Ferias";"Est FGTS Prov";no;2;no;3;2;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";9412;0;125;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091951";" 33  S               n                                               3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"415";"Base INSS 13 Rec Terc c/ Vínc";"INSS 13 c/Vínc";no;2;yes;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";415;0;101;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 23                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;3;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9989";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"416";"13o Salario Adiantamento Venc";"13 Adt Venc";no;2;yes;1;3;1;3;1;3;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5416;0;24;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";04/11/22;"135446";" 33  Sn              n                               N3             N3";"   00006440                            00001100NNNN100000N  ";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"5504";0;12;9;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"417";"13o Salario Adiant Adic";"13 Adt Venc Ad";no;2;yes;1;3;1;3;1;3;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";5417;0;152;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";28/07/22;"150643";" 33   n              n                               N3             N3";"   00006440                                                 ";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"5504";0;12;9;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"418";"13o Saldo 50%";"13o Sld 50%";no;2;yes;1;3;1;1;1;1;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6420;0;19;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 11  S                                                               1";"                                       12121111NNNN100000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";12;11;12;11;no;no;no;no;"1";yes;no;?;?;0;0;0;0;0;1;0
"419";"13o Salario Adiantamento Desc";"13 Adt Desc";no;2;yes;2;3;1;3;2;3;2;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6419;0;25;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33  Sn              n                                               3";"   00010200                            00001100NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;2;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9214";0;11;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"420";"13o Salario Adiantamento Pago";"13 Adt Pago";no;2;yes;2;3;1;3;2;3;2;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6419;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33  S               n                                               3";"   00010200";?;?;no;no;0;0;0;0;no;1;2;1;1;no;2;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;11;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"421";"Mensalidade Sao Francisco Titu";"Mens SF Tit";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                               N              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"422";"Mensalidade Sao Francisco Dep";"Mens SF Dep";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                  n                                              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"423";"Co Participacao Sao Francisco";"Co Part SF";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                N              N              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"424";"Mensalidade Unimed Titular";"Mens Unimed Tit";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                               N              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"425";"Mensalidade Unimed Dependente";"Mens Unimed Dep";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                  n                                              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"426";"Co Participacao Unimed";"Co Part Unimed";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"amagro";19/09/22;"095529";" 33   n              n                               N3             N3";"   00011511";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"427";"Mensalidade Oeste Saude Tit";"Mens Oeste Tit";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n N            n N              N              N              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"428";"Mensalidade Oeste Saude Dep";"Mens Oeste Dep";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                               N              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"429";"Co Participacao Oeste Saude";"Co Part Oeste";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                               N              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"430";"Mensalidade Unimed SegurosTit";"Mens Unimed Tit";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                  n                                              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"431";"Mensalidade Unimed Seguros Dep";"Mens Unimed Dep";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                  n                                              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"451";"Mensalidade Sindical";"Mensal Sindical";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6457;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                                               3";"   00000000                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"453";"Contribuicao Associativa";"Contr. Associat";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6454;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                                               3";"   00011570                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9231";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"454";"Reversao Sindical";"Revers Sindical";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";6454;0;0;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                                                                  3";"                                       00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"455";"Contribuicao Confederativa";"Contr. Confeder";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6454;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                                               3";"   00011110                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"456";"Contribuicao Assistencial";"Contr.Assistenc";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6456;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33   n              n                                               3";"   00011120                            00000000NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"0000";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"457";"Contribuicao Sindical";"Contr Sindical";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6457;0;30;0;3;3;5;5;?;1;1;"";"";"";"";no;no;"S";yes;1;1;1;1;"gmoreno";15/02/21;"091951";" 33                  n                                               3";"   00011100                            00000031NNNN200000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9231";0;0;0;31;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"458";"Reversao Contrib.Associativa";"Rev. Cont. Asso";no;2;yes;1;1;1;1;1;1;1;1;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6454;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091952";" 11                  n                                              N1";"   00011570";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9231";11;11;11;0;no;no;no;no;"1";yes;yes;?;?;0;0;0;0;0;1;0
"462";"Base Bruta Ferias (FP Educac)";"Base Br Fer-Edu";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;" ";"";462;0;82;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";no;1;1;1;1;"gmoreno";15/02/21;"091952";" 33                                                                  3";"                                       00000000NNNN300000N";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9989";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
"469";"Co Part Conv Parcelado";"Co Part Conv Sa";no;2;yes;2;1;1;3;3;3;3;2;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091952";" 33                  n                                              N3";"   00011510";?;?;no;no;0;0;0;0;no;1;2;1;1;no;1;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;yes;no;no;yes;"*";"";"";"";"";"";"";no;"9911";0;0;0;0;no;no;no;no;"2";yes;no;?;?;0;0;0;0;0;1;0
"470";"Convenio Saude - Empresa";"Conv. Saude Emp";no;2;no;3;1;1;3;3;3;3;3;3;3;3;3;4;"";"";3;3;3;3;3;3;no;1;"";"";6472;0;0;0;3;3;3;3;?;0;0;"";"";"";"";no;no;"";yes;1;1;1;1;"gmoreno";15/02/21;"091952";" 33   n              n N              N              N              N3";"   00011510";?;?;no;no;0;0;0;0;no;3;2;1;1;no;3;no;no;1;no;"";yes;"";3;3;3;3;3;3;3;no;1;no;0;1;no;no;no;no;yes;"*";"";"";"";"";"";"";no;"9989";0;0;0;0;no;no;no;no;"3";yes;no;?;?;0;0;0;0;0;1;0
